Morph-lemma,Morph-inflection,Occurrence
の,の,6193
た,た,5364
は,は,5160
を,を,3946
に,に,3762
が,が,3665
て,て,3506
と,と,1903
だ,だ,1549
で,で,1459
する,し,1316
ない,ない,1278
も,も,1182
か,か,1087
だ,な,997
いる,い,931
いる,いる,741
です,です,728
から,から,709
そう,そう,701
よ,よ,666
こと,こと,601
う,う,552
ん,ん,550
ね,ね,534
れる,れ,523
その,その,462
私,私,449
言う,言っ,447
人,人,446
何,何,445
よう,よう,443
する,する,429
だ,だっ,395
な,な,359
僕,僕,358
ある,ある,353
わ,わ,348
それ,それ,346
剣,剣,338
彼女,彼女,316
ば,ば,313
だ,で,303
この,この,292
彼,彼,288
魔力,魔力,286
する,さ,255
クレア,クレア,252
いい,いい,244
そして,そして,233
ます,ます,228
これ,これ,225
たち,たち,223
ない,なかっ,222
あなた,あなた,222
だけ,だけ,214
目,目,206
なる,なっ,198
血,血,189
でも,でも,182
者,者,181
けど,けど,176
声,声,173
だ,だろ,173
二,二,172
顔,顔,169
いく,いく,168
一,一,165
アカネ,アカネ,165
どう,どう,164
じゃ,じゃ,163
です,でしょ,161
しかし,しかし,159
夜,夜,158
見る,見,157
って,って,152
お,お,151
中,中,151
た,たら,149
まで,まで,149
シド,シド,146
サラ,サラ,146
ある,あっ,144
生徒,生徒,142
ながら,ながら,142
世界,世界,140
られる,られ,135
誰,誰,135
ます,ませ,135
なる,なる,134
ます,まし,134
様,様,131
れる,れる,130
へ,へ,130
ない,なく,128
教団,教団,128
せる,せ,127
あの,あの,125
手,手,124
デルタ,デルタ,121
力,力,120
くる,き,117
という,という,116
どこ,どこ,113
さ,さ,112
できる,でき,111
かも,かも,110
少女,少女,109
だ,なら,108
君,君,108
そこ,そこ,108
さん,さん,108
ここ,ここ,106
霧,霧,106
前,前,105
もの,もの,105
方,方,105
まだ,まだ,102
アルファ,アルファ,102
１,１,102
魔,魔,100
そんな,そんな,99
伯爵,伯爵,99
気,気,97
はず,はず,97
え,え,95
もう,もう,95
あ,あ,94
学園,学園,92
三,三,92
話,話,92
家,家,92
母,母,92
ある,あり,90
騎士,騎士,90
ベータ,ベータ,89
今,今,88
しれる,しれ,88
ため,ため,87
ニーナ,ニーナ,87
ピエロ,ピエロ,87
てる,てる,86
団,団,86
男,男,86
はい,はい,84
姉さん,姉さん,83
お前,お前,82
思う,思っ,82
なんて,なんて,82
ただ,ただ,81
時,時,79
陰,陰,79
デ,デ,79
頭,頭,78
わかる,わから,78
０,０,78
カナ,カナ,78
王国,王国,77
実力,実力,77
全て,全て,77
剣士,剣士,76
王女,王女,76
十,十,76
父,父,75
扉,扉,75
いく,いっ,75
少し,少し,74
ほど,ほど,74
首輪,首輪,74
より,より,73
事件,事件,72
白い,白い,72
し,し,72
つもり,つもり,72
こんな,こんな,71
わけ,わけ,70
音,音,70
言葉,言葉,70
長,長,70
だから,だから,69
言う,言う,69
大丈夫,大丈夫,69
部屋,部屋,69
や,や,69
わかる,わかっ,69
俺,俺,68
先,先,67
首,首,65
かしら,かしら,65
として,として,65
瞬間,瞬間,64
体,体,64
できる,できる,64
のに,のに,63
いや,いや,63
なぜ,なぜ,63
くる,くる,62
とき,とき,62
司書,司書,62
出る,出,61
アイザック,アイザック,61
まさか,まさか,60
てる,て,59
しか,しか,59
ちょっと,ちょっと,58
ます,ましょ,58
知る,知っ,58
後,後,58
彼ら,彼ら,58
みたい,みたい,57
確か,確か,57
獣,獣,57
必要,必要,57
くれる,くれ,57
聞く,聞い,57
瞳,瞳,56
息,息,55
消える,消え,55
自分,自分,55
よく,よく,55
悪い,悪い,54
同じ,同じ,54
場,場,54
７,７,54
本,本,53
的,的,53
番,番,53
現れる,現れ,52
笑う,笑っ,52
背後,背後,52
まま,まま,52
意味,意味,52
考える,考え,52
姿,姿,52
大,大,51
視線,視線,51
あれ,あれ,51
子,子,51
ゲーテ,ゲーテ,51
られる,られる,50
日,日,50
呟く,呟い,50
やる,やっ,50
する,しよ,49
また,また,49
小さな,小さな,49
一つ,一つ,49
ので,ので,49
ところ,ところ,48
なる,なり,48
だが,だが,48
見える,見え,48
人間,人間,48
赤い,赤い,48
父様,父様,48
王,王,47
主,主,47
なさる,なさい,47
命,命,47
違う,違う,47
２,２,47
ぞ,ぞ,47
組織,組織,46
それで,それで,46
通り,通り,46
上,上,46
オリアナ,オリアナ,45
国,国,45
すぐ,すぐ,45
する,すれ,45
次,次,45
小さい,小さく,45
外,外,45
腕,腕,45
見る,見る,45
みる,み,45
くださる,ください,45
貴族,貴族,45
ホワイト,ホワイト,45
どうして,どうして,44
トランプ,トランプ,44
入る,入っ,44
我々,我々,44
時間,時間,44
濡れ,濡れ,44
思う,思う,43
もちろん,もちろん,43
絶対,絶対,43
右腕,右腕,43
やる,やる,43
来る,来る,43
たい,たい,43
黒い,黒い,43
証拠,証拠,43
ぬ,ず,43
母さん,母さん,43
ガ,ガ,42
出す,出し,42
です,でし,42
かける,かけ,42
来る,来,42
本当に,本当に,42
亡霊,亡霊,42
量,量,42
光,光,42
ああ,ああ,41
ありがとう,ありがとう,41
聞こえる,聞こえ,41
ジャ,ジャ,40
関係,関係,40
向ける,向け,40
気配,気配,40
待つ,待っ,40
存在,存在,40
年,年,40
吐く,吐い,39
知る,知ら,39
金,金,39
女,女,39
様子,様子,39
だって,だって,39
他,他,39
とか,とか,38
いつも,いつも,38
らしい,らしい,38
心配,心配,38
べし,べき,38
ホープ,ホープ,38
スペード,スペード,38
闇,闇,37
ローズ,ローズ,37
度,度,37
間違い,間違い,37
襲撃,襲撃,37
気づく,気づい,37
触手,触手,37
豹,豹,37
牙,牙,37
先輩,先輩,36
廊下,廊下,36
まるで,まるで,36
教室,教室,36
ため息,ため息,36
犯人,犯人,36
ゆっくり,ゆっくり,36
もし,もし,36
なる,なら,36
拘束,拘束,36
闘技,闘技,36
今日,今日,35
どういう,どういう,35
ま,ま,35
バカ,バカ,35
動き,動き,35
やはり,やはり,35
計画,計画,35
響く,響い,35
髪,髪,35
しまう,しまっ,35
わかる,わかる,35
悪魔,悪魔,35
しばらく,しばらく,34
ねぇ,ねぇ,34
せる,せる,34
えっ,えっ,34
感じる,感じ,34
口,口,34
いったい,いったい,34
室,室,34
いう,いえ,34
席,席,34
残,残,34
上げる,上げ,33
まぁ,まぁ,33
名,名,33
以上,以上,33
ベッド,ベッド,33
話す,話し,33
大きな,大きな,33
止める,止め,33
傷,傷,33
報告,報告,33
付ける,付け,33
死体,死体,33
ぬ,ぬ,32
奴ら,奴ら,32
既に,既に,32
相手,相手,32
空間,空間,32
問題,問題,32
震える,震え,32
くれる,くれる,32
足,足,32
同時に,同時に,32
万年筆,万年筆,32
なん,なん,31
裏,裏,31
落ちる,落ち,31
ある,あれ,31
万,万,31
一瞬,一瞬,31
さて,さて,31
戦い,戦い,31
弟,弟,31
死ぬ,死ん,31
理解,理解,31
書類,書類,31
不明,不明,30
たい,たく,30
強い,強く,30
窓,窓,30
うん,うん,30
カゲ,カゲ,30
ノー,ノー,30
持つ,持っ,30
ご,ご,30
せい,せい,30
殺す,殺さ,30
残る,残っ,30
言う,言い,30
そ,そ,29
件,件,29
床,床,29
下,下,29
ずっと,ずっと,29
嫌,嫌,29
心,心,29
性,性,29
現場,現場,29
いずれ,いずれ,29
壁,壁,29
結界,結界,29
など,など,28
噂,噂,28
調べる,調べ,28
場所,場所,28
そういう,そういう,28
立つ,立っ,28
派,派,28
強い,強い,28
にとって,にとって,28
早い,早く,28
英雄,英雄,28
動く,動く,28
我ら,我ら,28
によって,によって,28
笑み,笑み,28
数,数,28
ペ,ペ,28
トス,トス,28
普通,普通,27
全員,全員,27
よい,よかっ,27
寮,寮,27
七,七,27
そのまま,そのまま,27
全く,全く,27
深い,深い,27
見下ろす,見下ろし,27
忘れる,忘れ,27
ええ,ええ,27
たり,たり,27
都市,都市,27
少年,少年,27
永遠,永遠,27
技術,技術,27
異,異,27
終わる,終わっ,26
言う,言わ,26
教える,教え,26
背,背,26
一緒,一緒,26
ずつ,ずつ,26
倒れる,倒れ,26
理由,理由,26
ポチ,ポチ,26
姉,姉,26
慌てる,慌て,26
目的,目的,26
信じる,信じ,26
胸,胸,26
高級,高級,26
涙,涙,26
確認,確認,26
地下,地下,26
実験,実験,26
グレイ,グレイ,26
空,空,25
道,道,25
当然,当然,25
死,死,25
奴,奴,25
耳,耳,25
身,身,25
文字,文字,25
不思議,不思議,25
ぐらい,ぐらい,25
続ける,続け,25
いう,いう,25
戻る,戻っ,25
無駄,無駄,25
拳,拳,25
肩,肩,25
微笑む,微笑ん,25
き,き,25
四,四,24
く,っ,24
間,間,24
思う,思い,24
例,例,24
余裕,余裕,24
隠す,隠し,24
こちら,こちら,24
本気,本気,24
最高,最高,24
封印,封印,24
許す,許さ,24
右手,右手,24
さっき,さっき,24
隣,隣,24
危険,危険,24
そろそろ,そろそろ,24
使う,使っ,24
黒,黒,24
静か,静か,24
大きい,大きく,24
凄まじい,凄まじい,24
本当,本当,24
奥,奥,24
研究,研究,24
聖教,聖教,24
わざわざ,わざわざ,24
知識,知識,24
６,６,24
再び,再び,23
講堂,講堂,23
決して,決して,23
なるほど,なるほど,23
猫,猫,23
じっと,じっと,23
六,六,23
金色,金色,23
風,風,23
魔法,魔法,23
もしか,もしか,23
周囲,周囲,23
美しい,美しい,23
戦力,戦力,23
たった,たった,23
減る,減っ,23
みんな,みんな,22
陣,陣,22
刻む,刻ま,22
さらに,さらに,22
けれど,けれど,22
さすが,さすが,22
出す,出す,22
振る,振っ,22
邪魔,邪魔,22
用意,用意,22
戦闘,戦闘,22
こそ,こそ,22
紫,紫,22
禁書,禁書,22
ない,なけれ,22
伝説,伝説,22
行く,行く,22
エルフ,エルフ,22
五,五,21
日本,日本,21
こいつ,こいつ,21
指,指,21
入れる,入れ,21
必ず,必ず,21
突然,突然,21
進む,進ん,21
黒髪,黒髪,21
ら,ら,21
ボス,ボス,21
真似,真似,21
振り返る,振り返っ,21
消す,消し,21
仕事,仕事,21
表,表,21
色々,色々,21
二つ,二つ,21
結果,結果,21
可能,可能,21
染まる,染まっ,21
ダメ,ダメ,21
起きる,起き,21
続く,続い,21
族,族,21
いつ,いつ,21
使命,使命,21
最初,最初,21
皆,皆,21
レン,レン,21
入る,入る,20
ごめん,ごめん,20
悪,悪,20
昔,昔,20
すら,すら,20
漆黒,漆黒,20
少ない,少ない,20
資料,資料,20
寝る,寝,20
落ち着く,落ち着い,20
答える,答え,20
お願い,お願い,20
辺り,辺り,20
砕ける,砕け,20
距離,距離,20
戦う,戦っ,20
待つ,待て,20
向こう,向こう,20
暗黒,暗黒,20
助ける,助け,20
警戒,警戒,20
横,横,20
呼ぶ,呼ば,20
コーヒー,コーヒー,20
振る,振り,20
匹,匹,20
３,３,20
司祭,司祭,20
都,都,20
獲物,獲物,20
パイ,パイ,20
兄,兄,20
行方,行方,19
ぜ,ぜ,19
あげる,あげ,19
元,元,19
殺す,殺し,19
がる,がっ,19
もらう,もらっ,19
見せる,見せ,19
見据える,見据え,19
話す,話す,19
きっと,きっと,19
室内,室内,19
今回,今回,19
悪い,悪く,19
生きる,生き,19
笑顔,笑顔,19
する,す,19
思う,思わ,19
斬る,斬り,19
仮面,仮面,19
つまり,つまり,19
なんか,なんか,19
百,百,19
処理,処理,19
真実,真実,19
おかしい,おかしい,19
分家,分家,19
群れ,群れ,19
水,水,19
商会,商会,18
作る,作っ,18
取り出す,取り出し,18
化,化,18
おそらく,おそらく,18
終わる,終わり,18
カード,カード,18
復活,復活,18
書く,書か,18
机,机,18
動く,動い,18
開ける,開け,18
ばかり,ばかり,18
しまう,しまう,18
振り返る,振り返る,18
吐く,吐き,18
戦う,戦う,18
警備,警備,18
いえる,いえ,18
ござる,ござい,18
間合い,間合い,18
名前,名前,18
肉体,肉体,18
あぁ,あぁ,18
盾,盾,18
信用,信用,18
協力,協力,18
鼻,鼻,18
最後,最後,18
思い出す,思い出し,18
ない,ねぇ,18
支配,支配,18
青,青,18
香り,香り,18
草原,草原,18
鬼,鬼,18
小屋,小屋,18
書籍,書籍,17
それだけ,それだけ,17
歴史,歴史,17
おい,おい,17
よい,よく,17
初めて,初めて,17
覚える,覚え,17
見つめる,見つめ,17
何者,何者,17
男子,男子,17
みる,みる,17
残す,残し,17
木,木,17
触れる,触れ,17
深い,深く,17
難しい,難しい,17
教師,教師,17
準備,準備,17
謎,謎,17
ふん,ふん,17
ローブ,ローブ,17
震える,震える,17
おかげ,おかげ,17
強い,強,17
敵,敵,17
屋上,屋上,17
刺さる,刺さっ,17
簡単,簡単,17
ひる,ひ,17
連れる,連れ,17
呆然と,呆然と,17
止まる,止まっ,17
付く,付い,17
変わる,変わっ,17
国家,国家,17
５,５,17
反応,反応,17
モー,モー,17
メッセージ,メッセージ,17
電子,電子,16
大量,大量,16
侵入,侵入,16
いける,いけ,16
授業,授業,16
久しぶり,久しぶり,16
頷く,頷い,16
割,割,16
指示,指示,16
いつの間にか,いつの間にか,16
なに,なに,16
空気,空気,16
わかる,わかり,16
こっち,こっち,16
あげる,あげる,16
頃,頃,16
つく,つい,16
近づく,近づい,16
なぁ,なぁ,16
冷たい,冷たい,16
一番,一番,16
離れる,離れ,16
刃,刃,16
化け物,化け物,16
兵,兵,16
吐く,吐く,16
多い,多い,16
フード,フード,16
それでも,それでも,16
歩,歩,16
意識,意識,16
昨夜,昨夜,16
９,９,16
ボク,ボク,16
構える,構え,16
流す,流し,16
第,第,16
微笑,微笑,16
集める,集め,16
足音,足音,16
ほとんど,ほとんど,16
味方,味方,16
無事,無事,16
うい,うぅ,16
目撃,目撃,16
おる,おり,16
覚悟,覚悟,16
背中,背中,16
一撃,一撃,16
十分,十分,16
覚ます,覚まし,16
生首,生首,16
弱い,弱い,16
状況,状況,16
台座,台座,16
銀髪,銀髪,16
狩り,狩り,16
探す,探し,15
子供,子供,15
逃げる,逃げ,15
なかなか,なかなか,15
行く,行っ,15
雫,雫,15
雰囲気,雰囲気,15
最近,最近,15
響く,響く,15
浮かべる,浮かべ,15
これから,これから,15
いる,いれ,15
唇,唇,15
平凡,平凡,15
行く,行き,15
書く,書い,15
匂い,匂い,15
食べる,食べ,15
取る,取る,15
捜査,捜査,15
ロング,ロング,15
コート,コート,15
呟く,呟く,15
ほら,ほら,15
始める,始め,15
負ける,負け,15
無理,無理,15
さぁ,さぁ,15
九,九,15
座る,座っ,15
趣味,趣味,15
聖域,聖域,15
説明,説明,15
庫,庫,15
考える,考える,15
うち,うち,15
こ,こ,15
周り,周り,15
得る,得,15
証言,証言,15
どちら,どちら,15
大変,大変,14
正体,正体,14
学生,学生,14
うーん,うーん,14
落とす,落とし,14
全部,全部,14
やら,やら,14
回収,回収,14
と共に,と共に,14
後で,後で,14
見上げる,見上げ,14
僕ら,僕ら,14
出る,出る,14
げ,げ,14
それとも,それとも,14
込める,込め,14
響く,響き,14
押さえる,押さえ,14
広がる,広がっ,14
仕方,仕方,14
どんな,どんな,14
安全,安全,14
ふと,ふと,14
とりあえず,とりあえず,14
クラス,クラス,14
テスト,テスト,14
出す,出さ,14
すぎる,すぎ,14
あー,あー,14
ちゃ,ちゃ,14
許可,許可,14
開く,開い,14
見つける,見つけ,14
赤い,赤く,14
枚,枚,14
巨大,巨大,14
武器,武器,14
する,しろ,14
自然,自然,14
感じる,感じる,14
見える,見える,14
高い,高い,14
思える,思え,14
構える,構える,14
なる,なれ,14
諦める,諦め,14
似る,似,14
無法,無法,14
気持ち,気持ち,14
どれ,どれ,14
いくら,いくら,14
鎖,鎖,14
別,別,14
抜く,抜い,14
中心,中心,14
うむ,うむ,14
邸,邸,14
傭兵,傭兵,14
ラムダ,ラムダ,14
殺人,殺人,13
素晴らしい,素晴らしい,13
以前,以前,13
調査,調査,13
倍,倍,13
それから,それから,13
尻尾,尻尾,13
任せる,任せ,13
だいたい,だいたい,13
残念,残念,13
聞く,聞き,13
取る,取っ,13
近く,近く,13
悲鳴,悲鳴,13
爆発,爆発,13
途中,途中,13
必死,必死,13
奪う,奪わ,13
点,点,13
続く,続く,13
８,８,13
くん,くん,13
細い,細い,13
ごめんなさい,ごめんなさい,13
軽い,軽く,13
驚く,驚い,13
粉々,粉々,13
では,では,13
特別,特別,13
失礼,失礼,13
想像,想像,13
完全,完全,13
ガン,ガン,13
感,感,13
ない,な,13
部隊,部隊,13
去る,去っ,13
死ぬ,死ぬ,13
もっと,もっと,13
決める,決め,13
罪,罪,13
端,端,13
家族,家族,13
装置,装置,13
４,４,13
いただく,いただき,13
狼,狼,13
遥か,遥か,13
所,所,13
親父,親父,13
白,白,13
観客,観客,13
衝撃,衝撃,12
解決,解決,12
認める,認め,12
ちょうど,ちょうど,12
祭,祭,12
ぜひ,ぜひ,12
アジ,アジ,12
犬,犬,12
古代,古代,12
明日,明日,12
表情,表情,12
歩く,歩き,12
女性,女性,12
内容,内容,12
こうして,こうして,12
勝手,勝手,12
記憶,記憶,12
優秀,優秀,12
ついに,ついに,12
くる,こ,12
速い,速,12
ほしい,ほしい,12
撫でる,撫で,12
笑う,笑う,12
んで,んで,12
とても,とても,12
欲しい,欲しい,12
肌,肌,12
あまりに,あまりに,12
黙る,黙っ,12
について,について,12
置く,置い,12
使う,使わ,12
い,い,12
殺す,殺す,12
よくも,よくも,12
秘密,秘密,12
流れ,流れ,12
やっぱり,やっぱり,12
見つめる,見つめる,12
真剣,真剣,12
アイリス,アイリス,12
大切,大切,12
続ける,続ける,12
月,月,12
状,状,12
影,影,12
とも,とも,12
会う,会っ,12
使う,使う,12
決まる,決まっ,12
脳,脳,12
教会,教会,12
貴様,貴様,12
頂,頂,12
階段,階段,12
圧倒的,圧倒的,12
違う,違い,12
感情,感情,12
選択,選択,12
ですが,ですが,12
穢れ,穢れ,12
掟,掟,12
集団,集団,12
足跡,足跡,12
処分,処分,12
わぁ,わぁ,12
突き刺さる,突き刺さっ,12
悪鬼,悪鬼,12
案内,案内,12
護衛,護衛,12
暗殺,暗殺,12
噴水,噴水,12
バトラー,バトラー,12
マス,マス,12
ニシ,ニシ,12
場合,場合,11
ほう,ほう,11
言う,言え,11
会長,会長,11
我,我,11
前世,前世,11
受ける,受け,11
失う,失っ,11
抜ける,抜け,11
残り,残り,11
待つ,待た,11
得意げ,得意げ,11
ふむ,ふむ,11
細める,細め,11
つける,つけ,11
鍵,鍵,11
顎,顎,11
見覚え,見覚え,11
事情,事情,11
睨む,睨ん,11
そもそも,そもそも,11
真面目,真面目,11
随分,随分,11
もう少し,もう少し,11
勢い,勢い,11
っけ,っけ,11
握る,握っ,11
まず,まず,11
避ける,避け,11
切る,切っ,11
やる,やら,11
超える,超える,11
すぎる,すぎる,11
呼ぶ,呼ん,11
立つ,立つ,11
そこで,そこで,11
人影,人影,11
散る,散っ,11
さっさと,さっさと,11
聞く,聞か,11
権力,権力,11
質,質,11
包む,包ま,11
弾ける,弾け,11
どうやら,どうやら,11
とこ,とこ,11
緊張,緊張,11
答え,答え,11
驚愕,驚愕,11
ふる,ふ,11
わける,わけ,11
終わる,終わら,11
会話,会話,11
ホント,ホント,11
ナツメ,ナツメ,11
こう,こう,11
好き,好き,11
腰,腰,11
深い,深,11
立場,立場,11
上手い,上手く,11
向かう,向かっ,11
解放,解放,11
指す,指し,11
ふざける,ふざけ,11
書,書,11
たとえ,たとえ,11
もらう,もらう,11
長い,長い,11
面倒,面倒,11
かける,かける,11
間違う,間違っ,11
多く,多く,11
下げる,下げ,11
何だ,何だ,11
我が,我が,11
肉,肉,11
発行,発行,11
課長,課長,11
染み,染み,11
訓練,訓練,11
ムラ,ムラ,11
朝,朝,10
行う,行っ,10
約束,約束,10
なんと,なんと,10
おる,おっ,10
天井,天井,10
僅か,僅か,10
生活,生活,10
蹴る,蹴り,10
返事,返事,10
想定,想定,10
恐れる,恐れ,10
犠牲,犠牲,10
ちゃんと,ちゃんと,10
守る,守る,10
いいえ,いいえ,10
怒り,怒り,10
抜く,抜き,10
ほぼ,ほぼ,10
カンニング,カンニング,10
による,による,10
千,千,10
無視,無視,10
ほる,ほ,10
カッコ,カッコ,10
遠い,遠い,10
そっ,そっ,10
パチ,パチ,10
狩る,狩っ,10
宝石,宝石,10
輝く,輝い,10
メス,メス,10
集中,集中,10
浮かぶ,浮かん,10
最も,最も,10
塊,塊,10
校舎,校舎,10
腹,腹,10
寝る,寝る,10
待つ,待ち,10
気づく,気づか,10
判断,判断,10
あそこ,あそこ,10
ようやく,ようやく,10
引く,引き,10
歩く,歩く,10
液体,液体,10
知る,知り,10
犯行,犯行,10
移動,移動,10
利用,利用,10
失敗,失敗,10
素早い,素早く,10
無言,無言,10
隙間,隙間,10
退る,退る,10
子爵,子爵,10
強者,強者,10
睨む,睨む,10
